reply_uri,reply_cid,original_post_uri,original_post_text,original_post_author_handle,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did,palavras_encontradas,contagem_palavras
at://did:plc:nmbh3r43grn37zf56ywfcojl/app.bsky.feed.post/3l5mpl56wtr2f,bafyreiai3qtr3j53ga2jxsqkei6q4fsxtlohkld4lfnxfo6fyigq27wugy,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5ev4d3his24,"E quero trabalhar com Boulos por psicólogos nas escolas, por atendimento nas UBSs, pelo CAPS Móvel e CONTRA essa lógica de abandono e desigualdade que prejudica cotidianamente a nossa saúde mental.

Dia 6 de Outubro, pela sua saúde mental, vote 5️⃣0️⃣✅

E eu sou Amanda Paschoal, e meu número é 5️⃣0️⃣7️⃣0️⃣0️⃣💖",amandapaschoal.bsky.social,"Partido: PSOL, olha os seguidores e curtidas
Não me assusta os usuários brasileiros da internet terem um QI inferior à de um Chimpanzé",2024-10-03T16:52:40Z,0,0,2,2024-10-03T16:52:40Z,srtle.bsky.social,Theoˢᶠᶜ,did:plc:nmbh3r43grn37zf56ywfcojl,Chimpanzé,1
at://did:plc:ud7hahpu2lvuy6g5e265gi3z/app.bsky.feed.post/3l5b3vcqonm2j,bafyreif6olgdozea34k27tm4iaivmui33qyob2nzc547uvcrvnnnjumeiy,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5b3alnbo42b,"É uma PIADA Ricardo Nunes falar que não tem mais enchente em QUALQUER lugar de São Paulo, ainda mais em regiões que ele abandonou, como Perus e Pirituba.

Nesse ano, a gestão Ricardo Nunes ""criou"", no Centro mesmo, o fenômeno ENCHENTE DE DOIS ANDARES.

Agora imagina como é a situação nas periferias.",amandapaschoal.bsky.social,"Esse fdp tem ""sorte"" pq mal choveu em SP nos últimos 2 anos (e mesmo assim teve alagamento, caos, transito, morte...) e a memória do paulista é mais curta que o salário.",2024-09-29T02:00:08Z,0,1,19,2024-09-29T02:00:08Z,hickz.bsky.social,Henrique,did:plc:ud7hahpu2lvuy6g5e265gi3z,fdp,1
at://did:plc:3xushmptta7ooy3f4taictcr/app.bsky.feed.post/3l5b4edhc362d,bafyreibuijai5js5hbqcss7buh7fzbrdi7fvsbdmmddzuwsz4porjbpmpm,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l5auzqxhun2f,"Ricardo Nunes acaba de afirmar que acorda todo dia e vai pra Prefeitura.

Ninguém duvida dessa informação.

Pois é justamente o fato que Ricardo Nunes acorda todo dia e vai pra Prefeitura que deixou nossa Cidade na situação que se encontra.

#BoulosPrefeito50 #DebateNaRecord",amandapaschoal.bsky.social,Boules NUNCA,2024-09-29T02:09:38Z,1,0,0,2024-09-29T02:09:38Z,lhgvfisio.bsky.social,Luís H.G. Vieira,did:plc:3xushmptta7ooy3f4taictcr,Boules,1
at://did:plc:5666ghdpg3smu2dpmtqozcx3/app.bsky.feed.post/3l57w57etwg2t,bafyreiatarjksogz76jxny4ceuisghpueram36ebenxmcbwv4gv53ihpeq,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l57vz5tvq22p,"Tudo isso porque um candidato tem, como modus operandi, gerar violência durante os debates.

Um candidato que, legalmente, as emissoras não precisam convidar para debates.

As emissoras querem fazer debates e informar o eleitor, ou espetáculos de violência pela audiência em detrimento da Democracia?",amandapaschoal.bsky.social,"Era hora de retomar aquela campanha ""Quem Financia a Baixaria é contra a Cidadania""",2024-09-28T14:45:37Z,0,1,18,2024-09-28T14:45:37Z,ravisantana.bsky.social,Ravi Santana - vota 50110 SP,did:plc:5666ghdpg3smu2dpmtqozcx3,Baixaria,1
at://did:plc:vqwiw4tbj4zcvzkxxoeh44ar/app.bsky.feed.post/3l55wdztaag2i,bafyreigqsqym4l35ww35n5l5ixb3yp4zye5wv7y47ibcgtt4ljpkbilt2m,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l55q2njkje2p,delulu,amandapaschoal.bsky.social,"Verdade, tá super seguro pros bandidos, sem perigo nenhum...",2024-09-27T19:41:19Z,0,0,1,2024-09-27T19:41:19Z,arlequino35.bsky.social,Arlequino do Audiovisual,did:plc:vqwiw4tbj4zcvzkxxoeh44ar,Verdade,1
at://did:plc:mma2tvyy6izcyfsfriye5gzt/app.bsky.feed.post/3l55tviyw6k2z,bafyreiais456svbper3ma6x3x5nprouwjho3q5zg4sz2ccadfkraqiera4,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l55q2njkje2p,delulu,amandapaschoal.bsky.social,Manda esse corno ir lá ent pra ver c ta seguro mesmo fdp do caraio,2024-09-27T19:00:11Z,0,0,0,2024-09-27T19:00:11Z,juanzinhu.bsky.social,Juan,did:plc:mma2tvyy6izcyfsfriye5gzt,fdp,1
at://did:plc:cb63ehn6huojvlw26cu5efvl/app.bsky.feed.post/3l565jv2mdb2m,bafyreihlbbh2g3uc3l3m4gvizxf6vyyslj3lqj5ufyehtspxhugoany33m,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l55q2njkje2p,delulu,amandapaschoal.bsky.social,"Pra ele que anda com seguranças e em carro blindado sim ,fdp 😡",2024-09-27T21:52:38Z,0,0,0,2024-09-27T21:52:38Z,belmoura.bsky.social,Bel,did:plc:cb63ehn6huojvlw26cu5efvl,fdp,1
at://did:plc:b7wfhg3wg46rj4yn5kruuirj/app.bsky.feed.post/3l55qcoumx42i,bafyreienkq6whbpqlfrb2ift52chycprhrjuq36jofxviepj7aun6cow44,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l55q2njkje2p,delulu,amandapaschoal.bsky.social,"Manda esse fdp ir lá, andar sozinho!! Vai lá, canalha! Quero só ver!!!",2024-09-27T17:55:58Z,0,0,4,2024-09-27T17:55:58Z,anacris24.bsky.social,Ana Cristina Pasini🚩🚩,did:plc:b7wfhg3wg46rj4yn5kruuirj,fdp,1
at://did:plc:6oxynstwpjhbdruhanfuwdnm/app.bsky.feed.post/3l57xswghes2r,bafyreibrwr7lzu6c5yzlgsyifqygvgthis6lkcg6pyytotedzy63all4sm,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l55q2njkje2p,delulu,amandapaschoal.bsky.social,Piada de mal gosto.😠,2024-09-28T15:15:42Z,0,0,0,2024-09-28T15:15:39Z,justbcosta.bsky.social,Justin. Costa,did:plc:6oxynstwpjhbdruhanfuwdnm,Piada,1
at://did:plc:gab3mqx72gdjin3j5upktiti/app.bsky.feed.post/3l4uidstibq2v,bafyreiaqglrze5ejieeidyzw46oxikfdp4rbj5huy4r7ubnr53mkn6rdie,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l4ud7f5z2t2j,"Curioso Pablo Marçal falar da ""certeza da impunidade"" pra falar de quem MATA outras pessoas.

É local de fala que chama?",amandapaschoal.bsky.social,Verdade,2024-09-24T01:39:28Z,0,0,0,2024-09-24T01:39:28Z,eduardoperibe.bsky.social,NA,did:plc:gab3mqx72gdjin3j5upktiti,Verdade,1
at://did:plc:4vsbqr6edvdxgvrv3jgwdeeu/app.bsky.feed.post/3l4uefldptj2x,bafyreic7tuzlj25j2ohwoodaamuc33giqzhjq6fycensizzu34ffhgs3ji,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l4ud7f5z2t2j,"Curioso Pablo Marçal falar da ""certeza da impunidade"" pra falar de quem MATA outras pessoas.

É local de fala que chama?",amandapaschoal.bsky.social,Lugar de fala,2024-09-24T00:28:52Z,1,0,2,2024-09-24T00:28:52Z,oimarcio.bsky.social,NA,did:plc:4vsbqr6edvdxgvrv3jgwdeeu,Lugar,1
at://did:plc:g6jc3dgp6ua3et53ovoqawhn/app.bsky.feed.post/3l4txv5d2ev2u,bafyreidg6fkaa4jaryjk5x6a22uqbu56kagv7zwzizojc3wnpgz7qczwpu,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l4txp7yddw2l,"A Justiça decretou a prisão do cantor sertanejo Gusttavo Lima em meio às investigações que apontam seu envolvimento em jogos ilegais e lavagem de dinheiro.

É importante que essas investigações caminhem.

E a prisão é importante também para o orçamento da cultura de inúmeras Cidades do interior.",amandapaschoal.bsky.social,Meu cool que esse bolsonarista fdp vai preso…,2024-09-23T20:44:56Z,3,0,14,2024-09-23T20:44:56Z,sirsamjr.bsky.social,Sérgio Marconi,did:plc:g6jc3dgp6ua3et53ovoqawhn,fdp,1
at://did:plc:yf6i3tuqrj2hn2wcsf4ncfie/app.bsky.feed.post/3l4meej5l6k2v,bafyreihmbtmdt3fzldyy6v7qktopbwopfznfjmixnn2yn6wpvgkhjio6hm,at://did:plc:w3wnj5nfcqxt26pmx3ajzsrb/app.bsky.feed.post/3l4m5lmmlo22c,"Nosso companheiro de partido, Deputado Glauber Braga, que já é alvo de um processo injusto e persecutório pela direita na Câmara, acaba de ser detido pela PM do Rio por protestar ao lado dos estudantes da UERJ.

É urgente a liberação imediata de Glauber e dos estudantes detidos por protestarem. +👇🏽",erikahilton.bsky.social,"Ditadura  , novamente?",2024-09-20T20:06:58Z,0,0,0,2024-09-20T20:06:58Z,maryfraga.bsky.social,MaryFragaatelierebrechó,did:plc:yf6i3tuqrj2hn2wcsf4ncfie,Ditadura,1
at://did:plc:rxiervjffrz7admx4now5k5g/app.bsky.feed.post/3l4m6miarrs26,bafyreichcuid6dursec43fzigeed765nus2tx7vdnlsk5pqo7wewqsfjwa,at://did:plc:w3wnj5nfcqxt26pmx3ajzsrb/app.bsky.feed.post/3l4m5lmmlo22c,"Nosso companheiro de partido, Deputado Glauber Braga, que já é alvo de um processo injusto e persecutório pela direita na Câmara, acaba de ser detido pela PM do Rio por protestar ao lado dos estudantes da UERJ.

É urgente a liberação imediata de Glauber e dos estudantes detidos por protestarem. +👇🏽",erikahilton.bsky.social,"Pau no lombo deles ,polícia!!",2024-09-20T18:24:04Z,0,0,0,2024-09-20T18:24:04Z,iara240953.bsky.social,Edson Ferreira,did:plc:rxiervjffrz7admx4now5k5g,Pau,1
at://did:plc:aae22kjwtilbhw6wd54fbz6x/app.bsky.feed.post/3l4modyq2oh2r,bafyreiff4cau35agqwxmt2yvwzhjuzzqbx5bynkoyg6h5yzxrscbevdt6y,at://did:plc:w3wnj5nfcqxt26pmx3ajzsrb/app.bsky.feed.post/3l4m5lmmlo22c,"Nosso companheiro de partido, Deputado Glauber Braga, que já é alvo de um processo injusto e persecutório pela direita na Câmara, acaba de ser detido pela PM do Rio por protestar ao lado dos estudantes da UERJ.

É urgente a liberação imediata de Glauber e dos estudantes detidos por protestarem. +👇🏽",erikahilton.bsky.social,"Que o deputado federal Glauber Braga e os estudantes sejam liberados imediatamente! Bandido mesmo, a polícia do Rio não prende! Que vergonha!",2024-09-20T23:05:39Z,0,0,1,2024-09-20T23:05:39Z,kibirra68.bsky.social,Kibirra68 🇧🇷🇧🇷,did:plc:aae22kjwtilbhw6wd54fbz6x,Bandido,1
at://did:plc:dyxrt2rjzeawe2td6pylidlk/app.bsky.feed.post/3l4mczjcf4e22,bafyreifsk23ysxzi2dbmkagrm5rnzlzsbub27mzrvfeabfh6ekq4tdtqbu,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l4lvu3yqt22v,"Guilherme Boulos:

Propõe criar o CAPS Móvel, pra chegar na cracolândia e nas pessoas em situação de dependência química.

Ricardo Nunes:

Criou, com ajuda de Tarcísio de Freitas e da Operação Caronte, a Cracolândia Móvel, pra espalhar as pessoas em situação de dependência química pela cidade toda.",amandapaschoal.bsky.social,"Também Boulos:Preso 3 vezes
Invasor de terras
Mentiroso nato",2024-09-20T19:42:56Z,0,0,0,2024-09-20T19:42:56Z,polazzo77.bsky.social,NA,did:plc:dyxrt2rjzeawe2td6pylidlk,Mentiroso,1
at://did:plc:t6vxha4rnu72n2oqhln7qj7n/app.bsky.feed.post/3l4n5ve6ycq2v,bafyreieoleq6cetcxlz4ojyl74wbeze7etkifbubx5obgh6m4xdscjwo6e,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l4lujn3v722m,"Pablo Marçal acabou de anunciar que se for eleito, a Prefeitura vai contratar “80 mil anjos da guarda” pra cuidar das 80 mil pessoas em situação de rua.

É incrível como a direita é capaz de propor de TUDO pra população em situação de rua, exceto moradia popular pra população em situação de rua.",amandapaschoal.bsky.social,Verdade,2024-09-21T03:43:48Z,0,0,0,2024-09-21T03:43:48Z,osa88.bsky.social,Nanes2s2,did:plc:t6vxha4rnu72n2oqhln7qj7n,Verdade,1
at://did:plc:b7wfhg3wg46rj4yn5kruuirj/app.bsky.feed.post/3l4rnx3mjqa27,bafyreie6qfbolot7kw666v5fojx4e5b5ezul7u3hwwvdffzuaimi3zjz4u,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l4lujn3v722m,"Pablo Marçal acabou de anunciar que se for eleito, a Prefeitura vai contratar “80 mil anjos da guarda” pra cuidar das 80 mil pessoas em situação de rua.

É incrível como a direita é capaz de propor de TUDO pra população em situação de rua, exceto moradia popular pra população em situação de rua.",amandapaschoal.bsky.social,Calhorda! Mentiroso! Animal!,2024-09-22T22:41:46Z,0,0,1,2024-09-22T22:41:45Z,anacris24.bsky.social,Ana Cristina Pasini🚩🚩,did:plc:b7wfhg3wg46rj4yn5kruuirj,Mentiroso,1
at://did:plc:5c6jddukhspkal3cefmn46rf/app.bsky.feed.post/3l4nfewxycn2x,bafyreidrx6fclbhqwcirxckobhcm5bm35fzrclzgug6d7nkvym6az6nhx4,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l4lujn3v722m,"Pablo Marçal acabou de anunciar que se for eleito, a Prefeitura vai contratar “80 mil anjos da guarda” pra cuidar das 80 mil pessoas em situação de rua.

É incrível como a direita é capaz de propor de TUDO pra população em situação de rua, exceto moradia popular pra população em situação de rua.",amandapaschoal.bsky.social,"Esquerdista é muito lunático, pqp... Tiveram quase 2 décadas de governo e não fizeram, agora é culpa da direita ter pobre pra cacete nessa bosta de pais...",2024-09-21T05:57:46Z,0,0,0,2024-09-21T05:57:46Z,obrunojacobucci.bsky.social,Bruno Jacobucci,did:plc:5c6jddukhspkal3cefmn46rf,Esquerdista,1
at://did:plc:fkstczqjfzgbqdivhvlrajc6/app.bsky.feed.post/3l4m2q2c5ip2l,bafyreihuazyhtqvb7h7pge4uff3w6zhoefz4j3fdo44jqvdg7tpsvuptvy,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l4lskfvu4q2j,"Já reparou que, em todo debate, a única proposta da direita pra educação é ""educação financeira""?

Isso tem motivo: tentar convencer o pobre que ele é pobre porque lhe falta controle financeiro.

E isso mascara a realidade que, em um sistema desigual, não existe o fim da pobreza sem justiça social.",amandapaschoal.bsky.social,"Verdade, a direita devia fazer uma proposta para diminuir esse teu nariz de batata",2024-09-20T17:14:29Z,0,0,0,2024-09-20T17:14:29Z,sirisacudo1.bsky.social,Uma página de Pokémon,did:plc:fkstczqjfzgbqdivhvlrajc6,Verdade,1
at://did:plc:dhpfeveklobqmkrftebwn7kf/app.bsky.feed.post/3l4lug3cno22m,bafyreidibhyxhegfcdq7xcfwrls4n5e4fwwgdol2uyu56q4xt6tyio7s74,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l4lskfvu4q2j,"Já reparou que, em todo debate, a única proposta da direita pra educação é ""educação financeira""?

Isso tem motivo: tentar convencer o pobre que ele é pobre porque lhe falta controle financeiro.

E isso mascara a realidade que, em um sistema desigual, não existe o fim da pobreza sem justiça social.",amandapaschoal.bsky.social,"Verdade Amanda, o nordeste foi liderado pelo PT vulgo esquerda por 20 anos e as piores coisas estão lá seja idh baixo, educação falha e pobreza 

A gente precisa de educação básica primeiramente, mas educação financeira é de extrema importância",2024-09-20T15:21:32Z,2,0,3,2024-09-20T15:21:32Z,leopele56.bsky.social,NA,did:plc:dhpfeveklobqmkrftebwn7kf,Verdade,1
at://did:plc:oojclupyaafrc2xfw2kt343a/app.bsky.feed.post/3l4lxvpsmwc2p,bafyreif3allgs7njgyw5lsnwbpjellwtd5rok3u6vub27lqa64vefpinoa,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l4lpxr2ky226,NA,amandapaschoal.bsky.social,Amante reconhecida...,2024-09-20T16:23:58Z,0,0,0,2024-09-20T16:23:58Z,expressaolivre.bsky.social,Expressão Livre,did:plc:oojclupyaafrc2xfw2kt343a,Amante,1
at://did:plc:3vbb5ig4tv2r6kfgpu45ccdx/app.bsky.feed.post/3l4lpdxjug22b,bafyreidzdvjamffpw56ydy3xto72u4nouwzsmntlzonomx3mowq7wl4ihq,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l4loncwkbk2v,"A gestão Nunes é marcada pela incompetência. 

Um estudo do G1 aponta que em quase 4 anos de mandato, menos da metade das promessas de campanha foram cumpridas, com a área de mobilidade urbana sendo a mais afetada. 

Dos 6 terminais de ônibus prometidos, NENHUM foi entregue! (+)",amandapaschoal.bsky.social,"Verdade! Pelo amor de deus amiga, fala pra quem cuida da campanha do seu candidato a prefeito pra explorar a CIDADE ABANDONADA ao invés de postar video de gatinho pelo amor de deus",2024-09-20T13:50:52Z,0,0,0,2024-09-20T13:50:52Z,brunolazzarini.bsky.social,Bru,did:plc:3vbb5ig4tv2r6kfgpu45ccdx,Verdade,1
at://did:plc:ixuz3tcd7os465k7w4z4plvt/app.bsky.feed.post/3l4ees4ogor2v,bafyreihonna75gzdsfiho6jooeyxisakrb63fjgugruwj5jzip7lrk5bw4,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l4ed2qt5j62e,"O Debate da RedeTV/UOL acabou de revelar que nem o tio do Pablo Marçal apoia Pablo Marçal.

Mas isso não surpreende ninguém, visto que, no Domingo, entre uma cadeira e Pablo Marçal, a população preferiu ficar a favor de uma cadeira.",amandapaschoal.bsky.social,Uma cadeira é melhor que o Boules.,2024-09-17T15:53:18Z,0,0,2,2024-09-17T15:53:18Z,margolf.bsky.social,Margolf,did:plc:ixuz3tcd7os465k7w4z4plvt,Boules,1
at://did:plc:53odovugrhkun2b4rtmqtgki/app.bsky.feed.post/3l3veycn5kp2l,bafyreib44b6dxvkb25q4xlbfjezw3qasa62gz4vulhk3cdzpjspu4etmxi,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l3uwz3m6mg2s,"🔴 BOULOS SEGUE NA LIDERANÇA!

A nova pesquisa Atlas que acaba de ser divulgada mostra que nosso futuro Prefeito @GuilhermeBoulos.bsky.social segue na liderança!

Boulos tem 28% das intenções de voto, e está à frente do criminoso condenado Pablo Marçal (24,4%) e do ""Prefeito"" Ricardo Nunes (20,1%) +👇🏽",amandapaschoal.bsky.social,"""Criminoso condenado"" certíssima. 
Gostaria que mais gente chama-se o ladrão condenado do que ele é 👏",2024-09-11T16:41:35Z,1,0,5,2024-09-11T16:41:35Z,leandropaiva.bsky.social,Leo Paiva,did:plc:53odovugrhkun2b4rtmqtgki,Criminoso,1
at://did:plc:zu43w7w2dm7isc6jqffvtjwk/app.bsky.feed.post/3l3hgone3kr2w,bafyreigzi7x2qsvytm6lbru6w6q2dvvdcjnu4utjyzbslx44gh7ifzk3lu,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l3goeytp6l2h,"BOULOS SEGUE NA LIDERANÇA 🚨

Segundo a pesquisa do Datafolha que acabou de sair, o nosso prefeito @GuilhermeBoulos.bsky.social segue na liderança das intenções de voto!

E Boulos ainda subiu 2 pontos na pesquisa espontânea, o que demonstra a expansão de seu eleitorado consolidado.",amandapaschoal.bsky.social,"Safado do crlh so faz merda, agr entendo da onde vem essa preocupação sua em militar com defeito de programação em um app invés de focar em pautas realmente importante, quem vai se sentir atacado por um erro de programação pqp em",2024-09-06T03:39:56Z,0,0,1,2024-09-06T03:39:56Z,wuest021.bsky.social,Wuest,did:plc:zu43w7w2dm7isc6jqffvtjwk,Safado,1
at://did:plc:ufnfvsflm3f57ce5y4nl7pyk/app.bsky.feed.post/3l3b2ysfvum27,bafyreialesxtk6gtmwwl5egg2chhyc236v775hd4mzp2dbpn5bf5rl3hn4,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l37ika6s2t2o,"""Quando as pessoas precisarem passar num posto de saúde ou ter uma escolinha melhor pro seu filho, elas vão precisar de um Prefeito, ná, não de um palhaço.”

-Boulos, agora, no Flow Podcast.

@GuilhermeBoulos.bsky.social, o nosso futuro Prefeito, que vai derrotar o palhaço.",amandapaschoal.bsky.social,"Mores hoje haverá um encontro de amigos do X a maioria militantes esquerdistas mas todos são bem-vindes. Ficaria muito feliz caso algumas pessoas da comunidade Trans e LGBTQIAP+ passasse por lá. 

bsky.app/profile/cole...",2024-09-03T14:54:54Z,0,0,0,2024-09-03T14:54:54Z,caiohandson.bsky.social,Caio Handson,did:plc:ufnfvsflm3f57ce5y4nl7pyk,Trans,1
at://did:plc:ovbftw77oialy6n6u6jtfdcf/app.bsky.feed.post/3l3b7t6xt4l2v,bafyreic4pqwmn7453imm2lpouteheb5e5v2h4ppipuesihkzt6enywmivm,at://did:plc:oaqqiq6ij4ndzvmhv3ozlsen/app.bsky.feed.post/3l37ika6s2t2o,"""Quando as pessoas precisarem passar num posto de saúde ou ter uma escolinha melhor pro seu filho, elas vão precisar de um Prefeito, ná, não de um palhaço.”

-Boulos, agora, no Flow Podcast.

@GuilhermeBoulos.bsky.social, o nosso futuro Prefeito, que vai derrotar o palhaço.",amandapaschoal.bsky.social,Verdade,2024-09-03T16:21:15Z,0,0,0,2024-09-03T16:21:15Z,redesecial281.bsky.social,Dorval,did:plc:ovbftw77oialy6n6u6jtfdcf,Verdade,1
at://did:plc:fzfce56wpiy5fmglpanahn7j/app.bsky.feed.post/3l4gljx4mjz2y,bafyreiexzpyi2g7f2efxao742uf46tzhanoqwggh4frsl5c7patxpmabny,at://did:plc:7r7cvd43bkxya44vj25mzcno/app.bsky.feed.post/3l4e35yk2w62n,Não precisa de cadeirada quando temos a palavrada afiada no argumento ❤️,bellagoncalves.com.br,"Você ia no canto da rua emergêncial em bh só tirar fotos. Nunca vi ajudar nem conversar com ninguém lá.
Moral para falar algo você não tem né?",2024-09-18T12:59:19Z,0,0,1,2024-09-18T12:59:19Z,sereiasemcauda.bsky.social,Sereia sem cauda,did:plc:fzfce56wpiy5fmglpanahn7j,Moral,1
at://did:plc:vgevlagjdabl7ys6nmdre477/app.bsky.feed.post/3l5v5t5hlju2o,bafyreihrkbxpixaglhbfxhmbsqerr3ol6oaeqwyvb2g7fx5fpvunpnmgbi,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l5uxcqnosi2d,Pois é !,betabastos.bsky.social,Bandido fdp,2024-10-07T01:29:03Z,0,0,3,2024-10-07T01:29:03Z,edbenaz.bsky.social,Edbenaz,did:plc:vgevlagjdabl7ys6nmdre477,"Bandido, fdp",2
at://did:plc:hq4rqsbe4yifhzzxyko3mlwj/app.bsky.feed.post/3l5uqcu6giz2k,bafyreiazezoadu6rbcotwwos6iheu4bz4ouclujxtp3m7vnp6ygikonzwe,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l5uopm7czz2e,"Agora que já passou eu vou escrever:

O MARÇAL CONSEGUIU O QUE QUERIA!

Enquanto tiver platéia pilantras como ele serão notados erroneamente!

Aprendam a deixar pilantras no ostracismo!",betabastos.bsky.social,"Verdade, o cavalo de Tróia",2024-10-06T21:27:17Z,0,0,5,2024-10-06T21:27:17Z,maluluiza.bsky.social,Malu,did:plc:hq4rqsbe4yifhzzxyko3mlwj,Verdade,1
at://did:plc:b7wfhg3wg46rj4yn5kruuirj/app.bsky.feed.post/3l5ajzcsj7u2l,bafyreidgpcmrf56fzycpgxls5k3ortxhe5cp7mxg4jbcigat53obzjbtle,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l5aickcyys2i,Lugar de estuprad0r é na cadeia!,betabastos.bsky.social,FDP! Canalha!,2024-09-28T20:41:20Z,0,0,1,2024-09-28T20:41:20Z,anacris24.bsky.social,Ana Cristina Pasini🚩🚩,did:plc:b7wfhg3wg46rj4yn5kruuirj,Canalha,1
at://did:plc:ieun3qbtuagb2t45fpdgju4s/app.bsky.feed.post/3l4k7o2bak22a,bafyreibyh252y7rtguhxhkzdznpsv6i3esugwvcy7jcxk3yzomavrhwicu,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l4k4viu3nn2c,"Polícia de SP divulga vídeo com nome e foto de suspeito de assediar e arrastar mulheres para dentro de carro na Zona Leste
Justiça decretou nesta quinta (19) pedido de prisão temporária do suspeito, identificado como Solirano de Araujo Sousa.",betabastos.bsky.social,Canalha!!,2024-09-19T23:37:30Z,0,0,1,2024-09-19T23:37:30Z,erickllys.bsky.social,Erickllys,did:plc:ieun3qbtuagb2t45fpdgju4s,Canalha,1
at://did:plc:6zntjrwztscxaspskcid3a2c/app.bsky.feed.post/3l4c23x3o3n2p,bafyreiftdp3h2tytadmzzcdwavkglxhzlllakky52ryrvc2xc7uou6xgz4,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l4bjsguy4g2l,"Aqui no RJ o Rodrigo Amorim espancou o candidato a vereador Lionel da Esquerda. Sempre q saio para fazer campanha eu escuto q deveriam me estuprar pq sou “marmita do Lula”
Vocês tem certeza que querem apoiar violência na política?",betabastos.bsky.social,Covarde,2024-09-16T17:36:37Z,0,0,0,2024-09-16T17:36:37Z,gugafla.bsky.social,Guga - FLA ♊️🔴⚫️,did:plc:6zntjrwztscxaspskcid3a2c,Covarde,1
at://did:plc:eyjgvga5w5ud7ytmaaongxxj/app.bsky.feed.post/3l4bks325wf26,bafyreifxpc2dviwm6khfjghnvlx5nrxh4uwzayat5xmo2knyl5kfhl3bta,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3l4bjhpuem32t,"Deixaram o coach picareta ir longe demais! A própria militância esquerdista ajudou nisso. Era pra ele ter ficado no ostracismo, mas o evidenciaram! Não vai ser usando violência q o tirará do páreo! Q os dois sejam impugnados, mas não normalizem violência na política!",betabastos.bsky.social,Verdade. Não posto nem comento nada dele.,2024-09-16T13:05:00Z,0,0,0,2024-09-16T13:02:40Z,biademori.bsky.social,Bia Mori,did:plc:eyjgvga5w5ud7ytmaaongxxj,Verdade,1
